color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres_x,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget_x,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,budget_y,genres_y,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
Color,Mikel Rueda,9.0,96.0,0.0,0.0,Germán Alcarazu,90.0,,Drama|Romance,Álex Angulo,Hidden Away,955.0,90.0,Joseba Ugalde,0.0,best friend|deportation|moroccan|unrequited love|xenophobia,http://www.imdb.com/title/tt3289362/?ref_=fn_tt_tt_1,7.0,Spanish,Spain,Unrated,,2014.0,0.0,7.2,2.35,68.0,0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",,258755,[],es,A escondidas,"At the age of 14 the world around you changes at a dizzying speed. But what if actually it's you that changing? What if these changes take you away from what up until now, has been your world? Ibrahim and Rafa are going to suffer these changes for themselves, experiencing first love in a way they never could have imagined. And having to keep it Hidden away.",1.233688,"[{""name"": ""Baleuko S.L."", ""id"": 10026}, {""name"": ""Departamento de Cultura del Gobierno Vasco"", ""id"": 32718}, {""name"": ""Bitart New Media"", ""id"": 32719}]","[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}]",2014-10-03 00:00:00,0,96.0,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,,Hidden Away,7.6,26
Color,David DeCoteau,1.0,84.0,142.0,402.0,Tom Berenger,10000.0,,Western,William McNamara,Doc Holliday's Revenge,93.0,11466.0,Randy Jay Burrell,3.0,1880s|cowboy|low budget film|shoot out|wild west,http://www.imdb.com/title/tt3359872/?ref_=fn_tt_tt_1,6.0,English,USA,PG-13,1000000.0,2014.0,854.0,3.8,1.78,54.0,1000000,"[{""id"": 37, ""name"": ""Western""}]",,272724,[],en,Doc Holliday's Revenge,"In 1882, Joseph and Elizabeth Cooley head West to reunite with family she never knew. But when she, Joseph, and her older brother, Millard, are stranded in a logging camp just outside Tucson a wounded Indian stumbles into their camp and they must defend him against Doc Holliday, his would-be killer. Elizabeth considers Doc a stone-cold killer -- but may find, during the course of their tense stand-off, that this courtly, ailing man has a surprisingly well-honed sense of justice, frontier-style...",0.4594,"[{""name"": ""Rapid Heart Pictures"", ""id"": 4881}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-06-01 00:00:00,0,84.0,[],Released,,Doc Holliday's Revenge,3.2,3
Color,Jeffrey St. Jules,16.0,90.0,0.0,36.0,Chloe Rose,57.0,,Drama|Musical|Sci-Fi,Boyd Banks,Bang Bang Baby,137.0,231.0,Kristian Bruun,2.0,,http://www.imdb.com/title/tt2655734/?ref_=fn_tt_tt_1,16.0,English,Canada,,1000000.0,2014.0,40.0,5.4,,48.0,1000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",,269057,"[{""id"": 1415, ""name"": ""small town""}, {""id"": 2570, ""name"": ""rock star""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 5614, ""name"": ""idol""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 208992, ""name"": ""1960s""}, {""id"": 235573, ""name"": ""chemical leak""}, {""id"": 235574, ""name"": ""mutations""}]",en,Bang Bang Baby,A small town teenager in the 1960s believes her dreams of becoming a famous singer will come true when her rock star idol gets stranded in town. But a leak in a nearby chemical plant that is believed to be causing mass mutations threatens to turn her dream into a nightmare.,0.973323,"[{""name"": ""JoBro Productions & Film Finance"", ""id"": 50084}, {""name"": ""Scythia Films"", ""id"": 61011}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",2014-09-08 00:00:00,0,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Once upon a time, there was a girl...",Bang Bang Baby,6.6,8
Color,Robert Hall,39.0,95.0,53.0,253.0,Kevin Gage,677.0,,Horror,Angelina Armani,Fear Clinic,6256.0,1825.0,Fiona Dourif,0.0,bare breasts|based on web series|claustrophobia|doctor|phobia,http://www.imdb.com/title/tt2165765/?ref_=fn_tt_tt_1,19.0,English,USA,R,1000000.0,2015.0,366.0,5.2,2.35,936.0,1,"[{""id"": 27, ""name"": ""Horror""}]",http://www.fearclinicmovie.com/,287524,"[{""id"": 10352, ""name"": ""phobia""}, {""id"": 13005, ""name"": ""doctor""}, {""id"": 13073, ""name"": ""fear""}]",en,Fear Clinic,A doctor works to cure patients suffering from crippling phobias by placing them inside his invention which induces and controls hallucinations.,1.859965,"[{""name"": ""Dry County Films"", ""id"": 3347}, {""name"": ""Anchor Bay Entertainment"", ""id"": 16839}, {""name"": ""Movie Machine"", ""id"": 18890}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-10-31 00:00:00,0,95.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Fear Clinic,4.0,42
,Jonathan Meyers,1.0,111.0,0.0,426.0,Luke Perry,657.0,,Drama,Justin Baldoni,A Fine Step,207.0,2677.0,Leonor Varela,0.0,,http://www.imdb.com/title/tt1604100/?ref_=fn_tt_tt_1,1.0,,USA,PG,1000000.0,2014.0,608.0,5.3,,212.0,0,"[{""id"": 18, ""name"": ""Drama""}]",,248402,[],en,A Fine Step,"A Fine Step is an uplifting family drama centering on Cal Masterson (Luke Perry, Beverly Hills 90210) an award winning horseman whose relationship with his beloved horse Fandango allows him to achieve multiple championship wins. However tragedy strikes when Cal and Fandango are involved in a serious accident, ending Cal's horse riding days forever. Cal's devastation is slowly overcome when his new neighbour, 14 year old Claire Mason (Anna Claire Sneed, Glee) takes an interest in Fandango and convinces him that Fandango's competing days might not be over.",0.6543399999999999,[],[],2014-04-16 00:00:00,0,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Together they learnt to dream again,A Fine Step,4.1,7
Color,Allison Burnett,8.0,100.0,12.0,354.0,Gia Mantegna,529.0,,Drama,Kimberly Williams-Paisley,Ask Me Anything,7870.0,2468.0,Cathryn de Prume,1.0,bare breasts|female protagonist,http://www.imdb.com/title/tt2505294/?ref_=fn_tt_tt_1,64.0,English,USA,Not Rated,950000.0,2014.0,413.0,6.0,,884.0,950000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",http://undiscoveredgyrl.com/,271185,"[{""id"": 3616, ""name"": ""college""}, {""id"": 10851, ""name"": ""blog""}, {""id"": 193282, ""name"": ""dark secrets""}]",en,Ask Me Anything,"Beautiful, wild, funny, and lost, Katie Kampenfelt takes a year off before college to find herself, all the while chronicling her adventures in an anonymous blog into which she pours her innermost secrets. Eventually, Katie's fearless narrative begins to crack, and dark pieces of her past emerge.",8.976128,"[{""name"": ""Decipher Entertainment"", ""id"": 23749}, {""name"": ""Presque Isle Films"", ""id"": 23750}, {""name"": ""LA Publicity"", ""id"": 23751}, {""name"": ""Tait Productions"", ""id"": 23752}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-04-19 00:00:00,0,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Young. Not so innocent.,Ask Me Anything,5.5,155
Color,Sanjay Rawal,9.0,83.0,0.0,17.0,Robert Kennedy Jr.,56.0,,Documentary|News,Alma Martinez,Food Chains,265.0,104.0,Eve Ensler,0.0,two word title,http://www.imdb.com/title/tt2141739/?ref_=fn_tt_tt_1,3.0,English,USA,,913000.0,2014.0,28.0,7.1,,489.0,913000,"[{""id"": 99, ""name"": ""Documentary""}]",,292539,[],de,Food Chains,,0.7956979999999999,[],[],2014-04-26 00:00:00,0,83.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Food Chains,7.4,8
Color,Brian Dorton,10.0,97.0,171.0,76.0,Brian Dorton,1000.0,,Horror,Javier Botet,The Horror Network Vol. 1,139.0,1343.0,Jan Cornet,0.0,anthology,http://www.imdb.com/title/tt3034146/?ref_=fn_tt_tt_1,3.0,English,USA,,3000000.0,2015.0,171.0,7.3,,52.0,0,"[{""id"": 27, ""name"": ""Horror""}]",,323270,"[{""id"": 9706, ""name"": ""anthology""}]",en,The Horror Network Vol. 1,"Serial killers, ghostly phone calls, inner demons, otherworld monsters and creepy stalkers collide in this frightening anthology. Six of horror's most promising new directing talents join forces to pay homage to classic horror in the tradition of ""Creepshow"", ""Tales From the Crypt"", ""Tales From the Darkside"", and ""Trilogy of Terror,"" and weave an unforgettable, disturbing tapestry of terror.",0.392658,[],[],2015-10-27 00:00:00,0,0.0,[],Released,,The Horror Network Vol. 1,5.0,2
Color,Nick Love,16.0,86.0,63.0,175.0,Christopher Berry,489.0,,Action|Comedy|Drama|Sci-Fi,Eddie Griffin,American Hero,2706.0,1278.0,Michelle Tabora,2.0,father son relationship|female nudity|mother daughter relationship|reconciliation|superhero,http://www.imdb.com/title/tt4733536/?ref_=fn_tt_tt_1,23.0,English,USA,,990000.0,2015.0,207.0,4.9,,549.0,0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",http://www.protagonistpictures.com/films/american-hero,367551,[],en,American Hero,"Melvin, a reluctant hero who is far from super, has been suppressing his telekinetic powers for years with booze, drugs, and women. In the process, he has failed at practically everything, most of all as a parent to his son. After a brush with death, Melvin decides to use his powers for good and clean up the streets of New Orleans with the help of his best friend/definitely-not-a-sidekick, Lucille. For a man who can do the impossible, it might be a fight even he can’t win.",5.023091,"[{""name"": ""Screen Media Films"", ""id"": 6353}, {""name"": ""Vertigo Films"", ""id"": 10393}, {""name"": ""Protagonist Pictures"", ""id"": 20277}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-12-11 00:00:00,0,86.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,From zero to superhero,American Hero,5.0,62
Color,Natalie Bible',7.0,90.0,8.0,487.0,Samaire Armstrong,1000.0,,Mystery|Thriller,Tommy O'Reilly,Windsor Drive,169.0,3336.0,Matt Cohen,1.0,,http://www.imdb.com/title/tt2311428/?ref_=fn_tt_tt_1,6.0,English,USA,,100000.0,2015.0,806.0,3.2,,312.0,0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",,343409,"[{""id"": 187056, ""name"": ""woman director""}]",en,Windsor Drive,"River Miller, a mentally unstable actor haunted by the past, moves to Hollywood to start his life over, only to find his inner demons are inescapable.",0.504251,"[{""name"": ""Absinthe Productions"", ""id"": 54946}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-06-26 00:00:00,0,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Windsor Drive,2.0,1
Color,Shane Dawson,6.0,93.0,247.0,152.0,Kurt Angle,247.0,35688.0,Comedy,Shane Dawson,Not Cool,4167.0,954.0,Cherami Leigh,4.0,,http://www.imdb.com/title/tt3569356/?ref_=fn_tt_tt_1,72.0,English,USA,Not Rated,600000.0,2014.0,217.0,5.1,,0.0,0,"[{""id"": 35, ""name"": ""Comedy""}]",http://www.notcoolthemovie.com/,292483,"[{""id"": 572, ""name"": ""sex""}, {""id"": 4543, ""name"": ""thanksgiving""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 9673, ""name"": ""love""}, {""id"": 10683, ""name"": ""coming of age""}, {""id"": 180764, ""name"": ""wild party""}]",en,Not Cool,"NOT COOL follows former prom king and college freshman Scott (Shane Dawson) who has just returned home for Thanksgiving break only to be dumped by his eccentric, long-term girlfriend. With his world turned upside down, Scott strikes an unlikely friendship with former classmate Tori (Cherami Leigh), an ugly duckling who blossomed in her first semester of college. Together, the two embark on an outrageous adventure through their hometown. But when Scott and Tori find their friendship turning into something deeper, they realize that a few months away may have changed them more than they realized.",1.186971,"[{""name"": ""Steeltown Entertainment"", ""id"": 33836}, {""name"": ""Point Park University"", ""id"": 33837}, {""name"": ""Shaderville"", ""id"": 33838}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-09-23 00:00:00,0,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Not Cool,3.7,25
Color,Caryn Waechter,23.0,104.0,0.0,195.0,Kara Hayward,601.0,,Drama|Mystery|Thriller,Laura Fraser,The Sisterhood of Night,1354.0,1581.0,Louis Ozawa Changchien,,accused of witchcraft|based on short story,http://www.imdb.com/title/tt1015471/?ref_=fn_tt_tt_1,17.0,English,USA,PG-13,1000000.0,2014.0,524.0,6.3,2.35,523.0,0,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.thesisterhoodofnight-movie.com/,206197,"[{""id"": 616, ""name"": ""witch""}, {""id"": 187056, ""name"": ""woman director""}]",en,The Sisterhood of Night,"When a teenage girl says she's the victim of a secret network called The Sisterhood of Night, a quiet suburban town becomes the backdrop for a modern-day Salem witch trial.",2.868942,[],[],2015-04-10 00:00:00,0,104.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Salem Witch Trials remixed.,The Sisterhood of Night,6.5,31
Color,H.M. Coakley,8.0,91.0,0.0,137.0,Steffinnie Phrommany,696.0,,Crime|Drama|Thriller,Mehcad Brooks,Adulterers,514.0,1210.0,Danielle Savre,3.0,cheating husband|female nudity|male nudity|male rear nudity|revenge,http://www.imdb.com/title/tt4044464/?ref_=fn_tt_tt_1,1.0,English,USA,,750000.0,2015.0,320.0,4.9,2.35,158.0,750000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",,376004,[],en,Adulterers,"A man who returns home to find his wife cheating on him on their anniversary. He holds her and her naked and humiliated lover captive at gunpoint while he decides whether or not he's going to kill them. The story, inspired by true events, takes place over one day and is set in New Orleans during a stifling heat wave.",1.471139,[],[],2016-01-05 00:00:00,0,80.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Love. Betrayal. Vengeance,Adulterers,5.2,16
Color,Anna Mastro,10.0,94.0,7.0,912.0,Justin Kirk,956.0,,Comedy|Drama,Leven Rambin,Walter,1432.0,4767.0,Virginia Madsen,2.0,based on short film|based on short story,http://www.imdb.com/title/tt2016335/?ref_=fn_tt_tt_1,19.0,English,USA,,700000.0,2015.0,945.0,5.3,,0.0,700000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",,323967,"[{""id"": 9649, ""name"": ""god""}, {""id"": 187056, ""name"": ""woman director""}]",en,Walter,A ticket-taker at the local cinema believes he is the son of God. He has agreed to decide the eternal fate of everyone he comes in to contact with.,2.659006,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-03-13 00:00:00,0,87.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Heaven or hell. It's in his hands.,Walter,5.3,26
Color,Richard Montoya,,88.0,12.0,359.0,Angela Nordeng,601.0,79043.0,Crime|Drama,Nicholas Gonzalez,Water & Power,85.0,2241.0,Exie Booker,0.0,,http://www.imdb.com/title/tt2052015/?ref_=fn_tt_tt_1,,English,USA,Not Rated,,2013.0,371.0,6.3,,358.0,0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",,263503,[],en,Water & Power,"Twin brothers nicknamed ""Water"" and ""Power"" from the hard scrabble Eastside streets of Los Angeles rise like prince's through the city's political and police ranks to become players in a complex and dangerous web of the powerful and corrupt of Los Angeles.",0.350557,[],[],2014-05-02 00:00:00,0,0.0,[],Released,,Water & Power,3.0,1
Color,Johanna Schwartz,22.0,105.0,0.0,0.0,Garba Touré,0.0,,Documentary,Aliou Touré,They Will Have to Kill Us First,74.0,0.0,Khaira Arby,3.0,,http://www.imdb.com/title/tt4333662/?ref_=fn_tt_tt_1,2.0,French,UK,,400000.0,2015.0,0.0,7.7,,34.0,522360,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 99, ""name"": ""Documentary""}]",https://www.facebook.com/music4mali,324322,"[{""id"": 187056, ""name"": ""woman director""}]",fr,They Will Have to Kill Us First,"In 2012, jihadists took control of northern Mali. They imposed one of the strictest interpretations of sharia law in history. On August 12th they banned music - radio stations destroyed, instruments burned and musicians facing torture, even death. Overnight, Mali’s most revered members of society – the musicians – were forced into hiding or exile. This film follows Mali’s musicians as they fight to keep music alive in their country. We witness fierce battles between the army and the jihadists, capture life over borders at refugee camps where money and hope are scarce, follow perilous journeys home to war ravaged cities, and for one band, Songhoy Blues, their path to international stardom.",0.071349,"[{""name"": ""Spring Films"", ""id"": 9158}, {""name"": ""Together Films"", ""id"": 80448}, {""name"": ""Mojo Musique"", ""id"": 80449}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2015-10-13 00:00:00,0,105.0,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""bm"", ""name"": ""Bamanankan""}]",Released,,They Will Have to Kill Us First,5.0,1
Color,Lance McDaniel,,90.0,0.0,271.0,Steven Michael Quezada,595.0,,Action|Drama|Thriller,Russell Wong,Light from the Darkroom,6.0,1754.0,Lymari Nadal,0.0,china|faith|panama|photography|suspense,http://www.imdb.com/title/tt3130704/?ref_=fn_tt_tt_1,1.0,English,USA,PG-13,600000.0,2014.0,412.0,8.0,,9.0,0,[],,331493,[],en,Light from the Darkroom,Light in the Darkroom is the story of two best friends whose faith is tested when their friends disappear during a religious pilgrimage.,0.012942,[],[],2014-01-01 00:00:00,0,0.0,[],Released,,Light from the Darkroom,0.0,0
Color,Michael Walker,8.0,98.0,5.0,233.0,Annabella Sciorra,587.0,,Thriller,Paula Garcés,The Maid's Room,719.0,1707.0,John Brodsky,0.0,,http://www.imdb.com/title/tt2263814/?ref_=fn_tt_tt_1,9.0,English,USA,,600000.0,2013.0,448.0,4.5,,128.0,0,"[{""id"": 53, ""name"": ""Thriller""}]",,278348,[],en,The Maid's Room,"Drina, a young immigrant working as a live-in maid for a wealthy Long Island family, finds herself entangled in the family's web of dark secrets once she begins to suspect her employer's son has committed a terrible crime.",1.501688,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-08-08 00:00:00,0,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,How far will a family go to bury the truth?,The Maid's Room,4.8,4
Color,Andrew Niccol,166.0,102.0,487.0,118.0,Zoë Kravitz,991.0,316842.0,Drama|Thriller,Bruce Greenwood,Good Kill,15756.0,2099.0,Stafford Douglas,0.0,cigarette butt|drone|funeral procession|nellis air force base|taliban,http://www.imdb.com/title/tt3297330/?ref_=fn_tt_tt_1,68.0,English,USA,R,,2014.0,943.0,6.4,2.35,0.0,0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",,253626,"[{""id"": 3203, ""name"": ""pilot""}, {""id"": 3301, ""name"": ""suspicion""}, {""id"": 11930, ""name"": ""drone""}, {""id"": 185454, ""name"": ""u.s. military""}, {""id"": 212912, ""name"": ""air force base""}, {""id"": 226645, ""name"": ""combat drone""}]",en,Good Kill,"In the shadowy world of drone warfare, combat unfolds like a video game–only with real lives at stake. After six tours of duty, Air Force pilot Tom Egan (Ethan Hawke) now fights the Taliban from an air-conditioned bunker in the Nevada desert. But as he yearns to get back in the cockpit of a real plane and becomes increasingly troubled by the collateral damage he causes each time he pushes a button, Egan’s nerves—and his relationship with his wife (Mad Men's January Jones)—begin to unravel.",10.924273,"[{""name"": ""Voltage Pictures"", ""id"": 10255}, {""name"": ""Sobini Films"", ""id"": 13923}, {""name"": ""Dune Films"", ""id"": 19477}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-04-09 00:00:00,316472,104.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Good Kill,5.9,208
Color,William Gazecki,9.0,96.0,3.0,205.0,Bruce Vilanch,387.0,,Documentary,Carol Channing,The Outrageous Sophie Tucker,38.0,1235.0,Tony Bennett,1.0,,http://www.imdb.com/title/tt2825768/?ref_=fn_tt_tt_1,3.0,English,USA,,500000.0,2014.0,244.0,7.2,1.33,16.0,0,[],,294550,[],en,The Outrageous Sophie Tucker,"The rags to riches story of Sophie Tucker, an iconic superstar who ruled the worlds of vaudeville, Broadway, radio, television, and Hollywood throughout the 20th century. Before Beyoncé, Lady Gaga, Madonna, Bette Midler, Marilyn Monroe, and Mae West, Sophie Tucker was the first woman to infatuate her audiences with a bold, bawdy and brassy style unlike any other. Using all of ""The Last of the Red Hot Mamas"" 400-plus recently rediscovered personal scrapbooks, authors Susan and Lloyd Ecker take you on their seven-year journey retracing Tucker's sixty-year career in show business.`",0.021419,[],[],2014-05-02 00:00:00,0,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,The Outrageous Sophie Tucker,0.0,0
Color,Warren Sheppard,3.0,94.0,0.0,212.0,Randy Jay Burrell,918.0,,Action|Romance|Sport,Jennifer Hale,Fight to the Finish,60.0,2091.0,Vincent De Paul,0.0,fighting|karate,http://www.imdb.com/title/tt3152288/?ref_=fn_tt_tt_1,2.0,English,USA,PG-13,150000.0,2016.0,402.0,4.0,,381.0,0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 28, ""name"": ""Action""}]",,380733,"[{""id"": 6075, ""name"": ""sport""}, {""id"": 14955, ""name"": ""fighting""}]",en,Fight to the Finish,"A young amateur fighter makes an enemy with a hardened thug when he gets in-between his next-door neighbor and her abusive ex- boyfriend. As his personal life becomes threatened, he realizes he must finish the fight that he started, but this time they'll settle it in the ring for the championship.",0.251828,"[{""name"": ""Triple D Productions"", ""id"": 60954}, {""name"": ""CalTex Films"", ""id"": 72741}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-03-29 00:00:00,0,94.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,It's all or nothing,Fight to the Finish,5.2,3
Color,Darren Lynn Bousman,10.0,97.0,163.0,303.0,Barry Bostwick,636.0,,Horror|Musical,Paul Sorvino,Alleluia! The Devil's Carnival,259.0,2438.0,Terrance Zdunich,5.0,carnival|devil|redemption|reference to god,http://www.imdb.com/title/tt3892618/?ref_=fn_tt_tt_1,20.0,English,USA,,500000.0,2016.0,456.0,7.4,1.78,707.0,0,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 27, ""name"": ""Horror""}]",http://www.thedevilscarnival.com/,285743,"[{""id"": 3473, ""name"": ""carnival""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 14999, ""name"": ""devil""}, {""id"": 177875, ""name"": ""dark carnival""}]",en,Alleluia! The Devil's Carnival,The Devil's Carnival: Alleluia! is the second episode of The Devil's Carnival. The episode will revolve around the war between Hell and Heaven.,0.6743979999999999,"[{""name"": ""Limb from Limb Pictures"", ""id"": 59006}, {""name"": ""Execution Style Entertainment"", ""id"": 59007}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-10-19 00:00:00,0,0.0,[],Released,Hell ain't got a prayer.,Alleluia! The Devil's Carnival,6.0,2
Color,Justin Paul Miller,1.0,90.0,0.0,33.0,Jennifer Landa,84.0,,Comedy|Mystery|Thriller,Mary Kate Wiles,The Sound and the Shadow,30.0,254.0,Felix Avitia,0.0,,http://www.imdb.com/title/tt2190180/?ref_=fn_tt_tt_1,1.0,English,USA,R,,2014.0,41.0,8.3,,70.0,0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 9648, ""name"": ""Mystery""}]",http://soundandtheshadow.com/,362765,[],en,The Sound and the Shadow,"An allergy-ridden, eavesdropping sound engineer and his boisterous new roommate are thrust into a missing girl case when he discovers clues to her disappearance in his neighborhood recordings.",0.072359,"[{""name"": ""Veracity Productions"", ""id"": 64898}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-01-05 00:00:00,0,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Be careful what you listen for.,The Sound and the Shadow,0.0,0
Color,Joel Paul Reisig,1.0,108.0,431.0,317.0,Joel Paul Reisig,466.0,,Family,Carrie Bradstreet,Rodeo Girl,62.0,1628.0,Yassie Hawkes,2.0,,http://www.imdb.com/title/tt4062896/?ref_=fn_tt_tt_1,4.0,English,USA,PG,500000.0,2016.0,431.0,5.7,,0.0,0,"[{""id"": 10751, ""name"": ""Family""}]",,379532,[],en,Rodeo Girl,"Shipped off to her American dad's ranch for the summer, a teen and her horse Lucky Lad compete for a spot at the National Youth Rodeo.",0.087574,"[{""name"": ""Be Your Own Hollywood"", ""id"": 39706}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-03-08 00:00:00,0,108.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Rodeo Girl,5.5,1
Color,Catherine Gund,10.0,82.0,0.0,0.0,Sarah Callan,0.0,21199.0,Action|Biography|Documentary|Sport,Elizabeth Streb,Born to Fly: Elizabeth Streb vs. Gravity,40.0,0.0,Laura Flanders,1.0,three word title,http://www.imdb.com/title/tt2246526/?ref_=fn_tt_tt_1,10.0,English,USA,,500000.0,2014.0,0.0,6.8,,44.0,0,"[{""id"": 99, ""name"": ""Documentary""}]",,253261,"[{""id"": 187056, ""name"": ""woman director""}]",en,Born to Fly: Elizabeth Streb vs. Gravity,"Born to Fly pushes the boundaries between action and art, daring us to join choreographer Elizabeth Streb and her dancers in pursuit of human flight.",0.069244,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2014-09-11 00:00:00,0,82.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Born to Fly: Elizabeth Streb vs. Gravity,5.0,1
Color,Paul Greengrass,92.0,107.0,521.0,80.0,Nicholas Farrell,773.0,768045.0,Drama|History|War,James Nesbitt,Bloody Sunday,19732.0,976.0,Tim Pigott-Smith,0.0,civil rights|irish|march|northern ireland|protest march,http://www.imdb.com/title/tt0280491/?ref_=fn_tt_tt_1,120.0,English,UK,R,2000000.0,2002.0,89.0,7.7,1.85,0.0,0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",,4107,"[{""id"": 7005, ""name"": ""northern ireland""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 163116, ""name"": ""civil rights""}]",en,Bloody Sunday,The dramatised story of the Irish civil rights protest march on January 30 1972 which ended in a massacre by British troops.,7.330691000000002,"[{""name"": ""Portman Entertainment Group"", ""id"": 1095}, {""name"": ""B\u00f3rd Scann\u00e1n na h\u00c9ireann"", ""id"": 1898}, {""name"": ""Hell's Kitchen Films"", ""id"": 2307}, {""name"": ""Granada Television"", ""id"": 14063}]","[{""iso_3166_1"": ""IE"", ""name"": ""Ireland""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2015-01-01 00:00:00,773228,107.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ga"", ""name"": ""Gaeilge""}]",Released,,Bloody Sunday,7.2,53
