,vote_count,id,revenue,actor_2_facebook_likes,movie_facebook_likes,aspect_ratio,imdb_score,budget,title_year,num_user_for_reviews,runtime,popularity,facenumber_in_poster,actor_1_facebook_likes,num_voted_users,num_critic_for_reviews,duration,gross,director_facebook_likes,actor_3_facebook_likes,cast_total_facebook_likes,vote_average,production_companies,release_date,title,spoken_languages,production_countries,overview,color,original_language,keywords,content_rating,country,language,movie_imdb_link,plot_keywords,actor_3_name,movie_title,actor_1_name,actor_2_name,director_name,original_title,genres,original_language_le,original_language_en,has_homepage,has_tagline,tagline_word_count,release_weekday,release_month,release_year,keywords_count,production_companies_count,production_countries_count,spoken_languages_count
344,148,234212,3387000,634.0,0.0,,5.3,3000000.0,2015.0,39.0,83.0,12.564554,1.0,798.0,7358.0,58.0,83.0,,8.0,617.0,4756.0,4.9,"[{""name"": ""Icon Entertainment International"", ""id"": 4564}, {""name"": ""Dimension Films"", ""id"": 7405}, {""name"": ""First Point Entertainment"", ""id"": 7424}, {""name"": ""IM Global"", ""id"": 7437}]",2015-02-12,Demonic,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",A police officer and a psychologist investigate the deaths of five people who were killed while trying to summon ghosts.,Color,en,"[{""id"": 703, ""name"": ""detective""}, {""id"": 3358, ""name"": ""haunted house""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 8685, ""name"": ""anti-christ""}, {""id"": 9712, ""name"": ""possession""}, {""id"": 9844, ""name"": ""car crash""}, {""id"": 10414, ""name"": ""trance""}, {""id"": 10561, ""name"": ""video camera""}, {""id"": 15001, ""name"": ""demon""}, {""id"": 163186, ""name"": ""seance""}, {""id"": 177648, ""name"": ""infra red""}, {""id"": 184402, ""name"": ""missing""}]",R,USA,English,http://www.imdb.com/title/tt1841642/?ref_=fn_tt_tt_1,death|detective|house|missing|supernatural,Aaron Yoo,Demonic,Frank Grillo,Scott Mechlowicz,Will Canon,Demonic,Horror|Thriller,3,1,0,1,5.0,3,2,2015,12,4,2,1
345,16,260947,0,747.0,395.0,,4.8,3000000.0,2014.0,15.0,95.0,1.968679,2.0,1000.0,976.0,7.0,95.0,,39.0,375.0,3024.0,4.6,"[{""name"": ""Merchant Films"", ""id"": 21110}]",2014-04-04,Something Wicked,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","A young couple embark upon their honeymoon against the chilling landscapes of the Pacific Northwest. But when tragedy strikes, gruesome secrets from their past collide with sinister forces of the present...",,en,"[{""id"": 1523, ""name"": ""obsession""}, {""id"": 1897, ""name"": ""oregon""}, {""id"": 10183, ""name"": ""independent film""}]",R,USA,English,http://www.imdb.com/title/tt1327601/?ref_=fn_tt_tt_1,eugene oregon|independent film|obsession,John Robinson,Something Wicked,Julian Morris,Shantel VanSanten,Darin Scott,Something Wicked,Drama|Horror|Mystery|Thriller,3,1,0,0,0.0,4,4,2014,3,1,1,1
346,10,342502,0,779.0,398.0,,3.9,3000000.0,2015.0,8.0,79.0,1.141463,4.0,904.0,520.0,6.0,82.0,,9.0,648.0,4092.0,2.8,"[{""name"": ""Triumphant Entertainment"", ""id"": 60490}]",2015-08-07,AWOL-72,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","An AWOL marine in possession of secret government information, is a wanted man, pursued by Russian special ops, the LAPD, and a dangerous assassin.",Color,en,"[{""id"": 2808, ""name"": ""russian""}, {""id"": 159700, ""name"": ""getaway""}, {""id"": 167377, ""name"": ""lapd""}, {""id"": 169123, ""name"": ""awol""}, {""id"": 195908, ""name"": ""special ops""}]",R,USA,English,http://www.imdb.com/title/tt2048865/?ref_=fn_tt_tt_1,police officer|police officer taken hostage,Brett Wagner,AWOL-72,Bokeem Woodbine,Brooke Newton,Christian Sesma,AWOL-72,Thriller,3,1,0,1,7.0,4,8,2015,5,1,1,1
347,12,356483,0,234.0,369.0,2.35,4.0,3000000.0,2015.0,17.0,89.0,0.687656,0.0,679.0,859.0,14.0,89.0,,6.0,29.0,964.0,4.3,"[{""name"": ""August Heart Entertainment"", ""id"": 65834}]",2015-10-16,Unnatural,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Global climate change prompts a scientific corporation to genetically modify Alaskan polar bears with horrific and deadly results.,Color,en,"[{""id"": 2210, ""name"": ""climate change""}, {""id"": 6678, ""name"": ""polar bear""}]",R,USA,English,http://www.imdb.com/title/tt3551400/?ref_=fn_tt_tt_1,alaska|climate change|global|polar bear|scientific,Allegra Carpenter,Unnatural,Q'orianka Kilcher,Gregory Cruz,Hank Braxtan,Unnatural,Action|Horror|Thriller,3,1,0,1,7.0,4,10,2015,2,1,1,1
348,63,254472,0,625.0,0.0,2.35,5.0,2500000.0,2015.0,23.0,87.0,4.2704889999999995,0.0,968.0,3119.0,95.0,87.0,,2.0,577.0,3157.0,4.9,"[{""name"": ""Rat Pack Filmproduktion"", ""id"": 5754}, {""name"": ""XYZ Films"", ""id"": 12142}]",2015-07-03,Stung,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",A fancy garden party turns into upper class prey when a colony of killer wasps mutates into seven foot tall predators.,Color,de,"[{""id"": 158091, ""name"": ""giant insect""}]",Not Rated,Germany,English,http://www.imdb.com/title/tt3300572/?ref_=fn_tt_tt_1,catering|monster|one word title|party|wasp,David Masterson,Stung,Clifton Collins Jr.,Cecilia Pillado,Benni Diez,Stung,Comedy|Horror,2,0,0,1,8.0,4,7,2015,1,2,2,1
349,40,332285,0,677.0,89.0,,6.3,3500000.0,2016.0,2.0,94.0,3.674294,1.0,1000.0,63.0,10.0,94.0,,0.0,442.0,2406.0,4.8,"[{""name"": ""Hideaway Pictures"", ""id"": 20068}, {""name"": ""Traverse Media"", ""id"": 46241}, {""name"": ""Culmination Productions"", ""id"": 86523}]",2016-09-02,Antibirth,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","In a desolate community full of drug-addled Marines and rumors of kidnapping, a wild-eyed stoner named Lou wakes up after a crazy night of partying with symptoms of a strange illness and recurring visions. As she struggles to get a grip on reality, the stories of conspiracy spread.",Color,en,"[{""id"": 726, ""name"": ""drug abuse""}, {""id"": 1706, ""name"": ""experiment""}, {""id"": 2136, ""name"": ""television""}, {""id"": 10410, ""name"": ""conspiracy""}, {""id"": 12553, ""name"": ""alien abduction""}, {""id"": 13059, ""name"": ""prostitution""}, {""id"": 13149, ""name"": ""pregnancy""}, {""id"": 232580, ""name"": ""new species of human""}, {""id"": 232581, ""name"": ""side effects""}, {""id"": 232582, ""name"": ""narcotic abuse""}]",,USA,English,http://www.imdb.com/title/tt3333870/?ref_=fn_tt_tt_1,,Mark Webber,Antibirth,Natasha Lyonne,Emmanuel Kabongo,Danny Perez,Antibirth,Horror,3,1,0,0,0.0,4,9,2016,10,3,1,1
350,0,433715,0,0.0,224.0,,6.9,2500000.0,2014.0,3.0,90.0,0.015295,1.0,210.0,44.0,,90.0,,37.0,0.0,210.0,0.0,"[{""name"": ""After Eden Pictures"", ""id"": 85248}]",2014-06-15,8 Days,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","After sneaking to a party with her friends, 16-year-old Amber Stevens goes missing. Forced into the world of sex trafficking, her family and community fight to get her back. Inspired by actual events.",Color,en,"[{""id"": 10060, ""name"": ""christian film""}, {""id"": 15049, ""name"": ""sex trafficking""}]",PG-13,USA,English,http://www.imdb.com/title/tt3111864/?ref_=fn_tt_tt_1,,Ivette Alvarez,8 Days,Nicole Smolen,Sebastian Aguilar,Jaco Booyens,8 Days,Drama|Thriller,3,1,0,1,8.0,6,6,2014,2,1,1,1
351,48,309425,0,848.0,13000.0,,5.9,2300000.0,2015.0,63.0,115.0,2.470443,5.0,2000.0,4977.0,11.0,120.0,12985267.0,16.0,835.0,6752.0,6.6,"[{""name"": ""Believe Entertainment"", ""id"": 3308}, {""name"": ""Pure Flix Entertainment"", ""id"": 6427}, {""name"": ""Toy Gun Films"", ""id"": 34233}, {""name"": ""10 West Studios"", ""id"": 48509}]",2015-03-20,Do You Believe?,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","When a pastor is shaken by the visible faith of a street-corner preacher, he is reminded that true belief always requires action. His response ignites a journey that impacts everyone it touches in ways that only God could orchestrate.",Color,en,"[{""id"": 5950, ""name"": ""christian""}]",PG-13,USA,English,http://www.imdb.com/title/tt4056738/?ref_=fn_tt_tt_1,belief|faith|pastor|question in title|three word title,Madison Pettis,Do You Believe?,Alexa PenaVega,Delroy Lindo,Jon Gunn,Do You Believe?,Drama,3,1,0,0,0.0,4,3,2015,1,4,1,1
352,19,360339,0,800.0,452.0,,4.8,,2015.0,4.0,97.0,2.713171,2.0,1000.0,1351.0,5.0,90.0,,0.0,708.0,3799.0,5.6,"[{""name"": ""Ombra Films"", ""id"": 23513}, {""name"": ""Perlapartment Pictures"", ""id"": 63628}, {""name"": ""Gobsmack"", ""id"": 63629}, {""name"": ""H&H Creative Ventures"", ""id"": 63630}]",2015-10-22,Eden,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""MY"", ""name"": ""Malaysia""}, {""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","After their plane crashes off the coast of a deserted Pacific island, the surviving members of an American soccer team find themselves in the most dire of circumstances with limited resources, dwindling food supply and no rescue coming any time soon.  Team spirit evaporates as disagreements cause the group to separate into factions - a violent one lead by an unbalanced ruler, and a compassionate one led by a selfless player.",Color,en,"[{""id"": 2041, ""name"": ""island""}, {""id"": 3800, ""name"": ""airplane""}, {""id"": 10349, ""name"": ""survival""}, {""id"": 13042, ""name"": ""soccer""}, {""id"": 14541, ""name"": ""crash""}, {""id"": 34051, ""name"": ""team""}]",R,Spain,English,http://www.imdb.com/title/tt3032282/?ref_=fn_tt_tt_1,flare gun|island|plane crash|soccer team|stranded,Brad Schmidt,Eden,Jessica Lowndes,Ethan Peck,Shyam Madiraju,Eden,Drama|Thriller,3,1,0,1,4.0,3,10,2015,6,4,3,1
353,0,364083,3330,22.0,305.0,2.35,7.2,2100000.0,2015.0,1.0,126.0,0.039007,0.0,128.0,22.0,4.0,125.0,3330.0,7.0,17.0,214.0,0.0,"[{""name"": ""Industrial House Films"", ""id"": 65589}]",2015-10-16,Mi America,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","A hate-crime has been committed in a the small city of Braxton, N.Y. Five migrant laborers have been beaten, shot, then ditched. This will upset the delicate balance of an ethnically diverse populace.",Color,en,"[{""id"": 40865, ""name"": ""new york state""}, {""id"": 160335, ""name"": ""hate crime""}]",R,USA,English,http://www.imdb.com/title/tt2460506/?ref_=fn_tt_tt_1,,Brad Lee Wind,Mi America,Michael Derek,Arturo Castro,Robert Fontaine,Mi America,Crime|Drama,3,1,1,0,0.0,4,10,2015,2,1,1,2
354,1832,270303,14674076,189.0,45000.0,2.35,6.9,2000000.0,2014.0,631.0,100.0,100.87679399999999,0.0,314.0,112899.0,533.0,100.0,14673301.0,421.0,159.0,1062.0,6.6,"[{""name"": ""Northern Lights Films"", ""id"": 8714}, {""name"": ""Animal Kingdom"", ""id"": 26995}, {""name"": ""Two Flints"", ""id"": 52739}]",2015-02-04,It Follows,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","For 19-year-old Jay, fall should be about school, boys and weekends out at the lake. But a seemingly innocent physical encounter turns sour and gives her the inescapable sense that someone, or something, is following her. Faced with this burden, Jay and her teenage friends must find a way to escape the horror that seems to be only a few steps behind.",Color,en,"[{""id"": 3713, ""name"": ""chase""}, {""id"": 6152, ""name"": ""supernatural""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 10629, ""name"": ""vision""}, {""id"": 10873, ""name"": ""school""}, {""id"": 206298, ""name"": ""young adult""}, {""id"": 209141, ""name"": ""followed""}]",R,USA,English,http://www.imdb.com/title/tt3235888/?ref_=fn_tt_tt_1,ambiguous ending|being followed|sex scene|supernatural|supernatural being,Jake Weary,It Follows,Maika Monroe,Ruby Harris,David Robert Mitchell,It Follows,Horror|Mystery,3,1,0,1,10.0,2,2,2015,7,3,1,1
355,658,301351,11122090,625.0,0.0,1.85,6.1,2000000.0,2015.0,60.0,96.0,28.819423999999998,0.0,804.0,20885.0,158.0,96.0,3590010.0,31.0,328.0,3013.0,6.3,"[{""name"": ""Working Title Films"", ""id"": 10163}]",2015-08-26,We Are Your Friends,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]","Young Cole Carter dreams of hitting the big time as a Hollywood disc jockey, spending his days and nights hanging with buddies and working on the one track that will set the world on fire. Opportunity comes knocking when he meets James Reed, a charismatic DJ who takes the 23-year-old under his wing. Soon, his seemingly clear path to success gets complicated when he starts falling for his mentor's girlfriend, jeopardizing his new friendship and the future he seems destined to fulfill.",Color,en,"[{""id"": 186117, ""name"": ""dj""}]",R,UK,English,http://www.imdb.com/title/tt3787590/?ref_=fn_tt_tt_1,box office flop|critically bashed|male objectification|narcissism|wannabe dj,Jonny Weston,We Are Your Friends,Vanessa Lengies,Emily Ratajkowski,Max Joseph,We Are Your Friends,Drama|Music|Romance,3,1,0,1,4.0,2,8,2015,1,1,3,2
356,92,331190,2801508,426.0,0.0,1.85,5.3,2000000.0,2015.0,22.0,97.0,6.7288820000000005,1.0,1000.0,3911.0,39.0,97.0,2557668.0,5.0,349.0,2739.0,5.6,"[{""name"": ""Itaca Films"", ""id"": 16322}, {""name"": ""BN Films"", ""id"": 30531}, {""name"": ""Brightside Entertainment"", ""id"": 56735}, {""name"": ""1019 Entertainment"", ""id"": 56736}, {""name"": ""Yoruba Saxon Productions"", ""id"": 65927}]",2015-09-17,Captive,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","Based on a miraculous true story that drew the attention of the entire nation, is the dramatic, thrilling, and spiritual journey of Ashley Smith and Brian Nichols.  After being taken hostage by Brian in her own apartment, Ashley turns to Rick Warren’s inspirational book, The Purpose Driven Life, for guidance.  In reading from the book, Ashley not only finds purpose in her own life, but helps Brian find a more peaceful resolution to a harrowing situation.",Color,en,"[{""id"": 1562, ""name"": ""hostage""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 14768, ""name"": ""single mother""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 18179, ""name"": ""drug addict""}, {""id"": 155936, ""name"": ""recovering drug addict""}, {""id"": 170219, ""name"": ""auto theft""}, {""id"": 185722, ""name"": ""based on true events""}]",PG-13,USA,English,http://www.imdb.com/title/tt3268668/?ref_=fn_tt_tt_1,auto theft|based on true story|drug addict|kidnapping|violence,Sydelle Noel,Captive,David Oyelowo,Leonor Varela,Jerry Jameson,Captive,Crime|Drama|Thriller,3,1,0,1,3.0,3,9,2015,10,5,1,1
357,279,250124,1477002,1000.0,0.0,2.35,6.9,2000000.0,2015.0,72.0,98.0,18.224326,3.0,10000.0,16645.0,168.0,102.0,1477002.0,22.0,80.0,11184.0,6.8,"[{""name"": ""Caviar Films"", ""id"": 2699}, {""name"": ""Cold Iron Pictures"", ""id"": 3916}, {""name"": ""Archer Gray"", ""id"": 41640}]",2015-08-07,The Diary of a Teenage Girl,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","Minnie Goetze is a 15-year-old aspiring comic-book artist, coming of age in the haze of the 1970s in San Francisco. Insatiably curious about the world around her, Minnie is a pretty typical teenage girl. Oh, except that she’s sleeping with her mother’s boyfriend.",Color,en,"[{""id"": 1228, ""name"": ""1970s""}, {""id"": 10809, ""name"": ""teenage girl""}, {""id"": 14669, ""name"": ""older man younger woman relationship""}, {""id"": 18712, ""name"": ""based on graphic novel""}, {""id"": 156777, ""name"": ""teenage sexuality""}, {""id"": 187056, ""name"": ""woman director""}]",R,USA,English,http://www.imdb.com/title/tt3172532/?ref_=fn_tt_tt_1,1970s|mother's boyfriend|overalls|phone booth|sexual promiscuity,Austin Lyon,The Diary of a Teenage Girl,Alexander Skarsgård,David Fine,Marielle Heller,The Diary of a Teenage Girl,Drama|Romance,3,1,0,1,6.0,4,8,2015,6,3,1,1
358,32,273899,187674,463.0,0.0,2.35,4.5,13500000.0,2015.0,30.0,129.0,5.16023,0.0,25000.0,1758.0,74.0,129.0,186354.0,776.0,256.0,26176.0,5.2,"[{""name"": ""Centropolis Entertainment"", ""id"": 347}, {""name"": ""Mel's Cite du Cinema"", ""id"": 54502}]",2015-09-18,Stonewall,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","""Stonewall"" is a drama about a young man in New York caught up during the 1969 Stonewall Riots, a pivotal event widely considered the starting point for the modern gay civil rights movement.",Color,en,"[{""id"": 173510, ""name"": ""stonewall riot""}]",R,USA,English,http://www.imdb.com/title/tt3018070/?ref_=fn_tt_tt_1,box office flop|critically bashed|gay rights|new york city|stonewall riots,Matt Craven,Stonewall,Jeremy Irvine,Caleb Landry Jones,Roland Emmerich,Stonewall,Drama,3,1,1,1,3.0,4,9,2015,1,2,1,1
359,143,206296,0,773.0,0.0,2.35,5.9,,2014.0,40.0,94.0,5.563068,7.0,10000.0,6223.0,81.0,94.0,137945.0,98.0,89.0,10869.0,5.5,"[{""name"": ""Lucky Monkey Pictures"", ""id"": 11093}, {""name"": ""Sh-K-Boom Records"", ""id"": 15353}, {""name"": ""Grand Peaks Entertainment"", ""id"": 15354}, {""name"": ""Radius-TWC"", ""id"": 20671}]",2014-11-03,The Last Five Years,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","In New York, a struggling actress and a successful writer sing about their failed marriage from two perspectives.",Color,en,"[{""id"": 4183, ""name"": ""wife""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 6038, ""name"": ""marriage""}, {""id"": 15160, ""name"": ""divorce""}]",PG-13,USA,English,http://www.imdb.com/title/tt2474024/?ref_=fn_tt_tt_1,based on play|number in title,Charly Bivona,The Last Five Years,Anna Kendrick,Jeremy Jordan,Richard LaGravenese,The Last Five Years,Comedy|Drama|Musical|Romance,3,1,0,1,8.0,0,11,2014,4,4,1,1
360,333,335866,0,152.0,0.0,,6.0,,2015.0,59.0,87.0,6.752141,0.0,160.0,13279.0,29.0,87.0,,0.0,94.0,776.0,6.0,"[{""name"": ""Votiv Films"", ""id"": 34455}, {""name"": ""Taggart Productions"", ""id"": 51235}]",2015-10-02,Circle,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Could you trust a jury of your peers with your life? The contestants of a mysterious death game must make harrowing decisions as they strategize for survival in this psychological sci-fi thriller.,Color,en,"[{""id"": 10349, ""name"": ""survival""}, {""id"": 13129, ""name"": ""execution""}, {""id"": 156104, ""name"": ""stranger""}, {""id"": 220885, ""name"": ""no memory""}]",Not Rated,USA,English,http://www.imdb.com/title/tt3118452/?ref_=fn_tt_tt_1,alien abduction|debate|lesbian|pregnant|spaceship,Kaiwi Lyman-Mersereau,Circle,Jordi Vilasuso,Michael McLafferty,Aaron Hann,Circle,Drama|Horror|Mystery|Sci-Fi|Thriller,3,1,0,1,6.0,4,10,2015,4,2,1,1
361,35,312793,0,418.0,0.0,,3.4,1250000.0,2015.0,25.0,90.0,1.332804,0.0,680.0,2348.0,23.0,88.0,,6.0,233.0,1425.0,4.2,"[{""name"": ""Splendid Film"", ""id"": 8146}]",2015-03-20,The Walking Deceased,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","THE WALKING DECEASED is the Scary Movie of the zombie genre, ripping on the biggest and best of zombie pop-culture, arguably the most crazed genre in the world. The story follows a group of survivors from all walks of the apocalypse – an idiotic Sheriff with definite coma-induced brain damage, his hardass son and a hobo with only a crossbow to stave off the walking dead, four squabbling friends forced to survive this zombieland together, and a lonely zombie who just needs love to fully regain his warm body – who leave their once-safe mall hideout in search of the rumored Safe Haven Ranch, a refuge untouched by the zombie virus that has ravaged humanity. But despite the comforting name, they discover that this sanctuary may not be as welcoming as advertised.",Color,en,"[{""id"": 11931, ""name"": ""spoof""}, {""id"": 12377, ""name"": ""zombie""}]",R,USA,English,http://www.imdb.com/title/tt3499458/?ref_=fn_tt_tt_1,zombie|zombie spoof,Dave Sheridan,The Walking Deceased,Trenton Rostedt,Wray Crawford,Scott Dow,Walking with the Dead,Comedy|Horror,3,1,0,0,0.0,4,3,2015,2,1,1,2
362,24,309919,0,860.0,0.0,,4.5,2000000.0,2015.0,22.0,89.0,2.00163,1.0,2000.0,1040.0,32.0,89.0,,20000.0,618.0,4968.0,4.4,"[{""name"": ""Myriad Pictures"", ""id"": 738}, {""name"": ""AliBella Pictures"", ""id"": 61372}, {""name"": ""Bystander Films"", ""id"": 61373}, {""name"": ""Management Production Entertainment (MPE)"", ""id"": 61374}, {""name"": ""Mangrove Media"", ""id"": 61375}]",2015-08-21,The Curse of Downers Grove,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","The town of Downers Grove looks like your average suburban neighborhood -- but Downers Grove has a disturbing secret.... For the past eight years, one senior from every high school graduating class has met a bizarre death right before graduation day. And this year, Chrissie Swanson has a terrible feeling that she is going to be the one to die. Can Chrissie survive the curse of Downers Grove or will she, like those seniors before her, fall prey to the town's deadly secret?",Color,en,"[{""id"": 2801, ""name"": ""self-defense""}, {""id"": 3296, ""name"": ""car mechanic""}, {""id"": 3687, ""name"": ""graduation""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 7281, ""name"": ""shooting""}, {""id"": 8508, ""name"": ""party""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10541, ""name"": ""curse""}, {""id"": 11221, ""name"": ""blood""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 18087, ""name"": ""attempted rape""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}]",,USA,English,http://www.imdb.com/title/tt1772261/?ref_=fn_tt_tt_1,,Tom Arnold,The Curse of Downers Grove,Kevin Zegers,Bella Heathcote,Derick Martini,The Curse of Downers Grove,Drama|Horror|Mystery|Thriller,3,1,0,1,5.0,4,8,2015,12,5,1,1
363,19,299553,0,1000.0,728.0,,3.4,2000000.0,2015.0,17.0,92.0,1.187764,0.0,11000.0,838.0,18.0,92.0,,3.0,412.0,13583.0,4.4,"[{""name"": ""FLF Films"", ""id"": 36684}, {""name"": ""Bottom Line Entertainment"", ""id"": 36685}, {""name"": ""Parkside Pictures"", ""id"": 56696}]",2015-10-02,Shark Lake,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","Meredith Hendricks happens to be the best cop in her quiet town on Lake Tahoe. When a black-market exotic species dealer named Clint is paroled from prison, something he let loose begins to make its presence known. Swimmers and land-lovers alike begin to become part of the food chain at an unbelievable rate. Meredith and her team discover that they're not just hunting one eating machine, but a whole family of them. Not everyone will make it out alive, but those who do will never forget this summer at Shark Lake.",Color,en,"[{""id"": 1889, ""name"": ""lake""}, {""id"": 2988, ""name"": ""shark attack""}]",Not Rated,USA,English,http://www.imdb.com/title/tt4416518/?ref_=fn_tt_tt_1,blood|daughter|jail|police|shark,James Chalke,Shark Lake,Melissa Bolona,Michael Aaron Milligan,Jerry Dugan,Shark Lake,Thriller,3,1,1,1,9.0,4,10,2015,2,3,1,1
364,27,356987,0,40.0,213.0,,6.3,,2015.0,6.0,82.0,3.068463,5.0,42.0,333.0,,86.0,,0.0,3.0,90.0,5.8,"[{""name"": ""Making Movies"", ""id"": 71702}]",2015-08-30,Abandoned,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""NZ"", ""name"": ""New Zealand""}]",When their yacht capsizes during a storm; four men face almost certain death.,Color,en,"[{""id"": 230912, ""name"": ""supervivencia""}]",,New Zealand,English,http://www.imdb.com/title/tt4519006/?ref_=fn_tt_tt_1,boat|one word title|sea|storm|survivor,Rachel Nash,Abandoned,Siobhan Marshall,Peter Feeney,John Laing,Abandoned,Drama,3,1,0,0,0.0,6,8,2015,1,1,1,1
365,5,260778,0,77.0,82.0,,5.1,150000000.0,2015.0,6.0,155.0,0.320387,2.0,141.0,563.0,3.0,155.0,,0.0,61.0,349.0,6.7,"[{""name"": ""Nic Arts"", ""id"": 11831}, {""name"": ""Simbu Cine Arts"", ""id"": 82002}]",2015-08-14,Vaalu,"[{""iso_639_1"": ""ta"", ""name"": ""\u0ba4\u0bae\u0bbf\u0bb4\u0bcd""}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}]","Sharp (Simbu), a happy-go-lucky guy, loves Priya (Hansika), a college student, but later learns that she is enagaged to Anbu ( Aditya), a businessman-gangster. Priya wants them to remain friends and Sharp agrees, all the while scheming to make her fall in love with him.",Color,ta,"[{""id"": 18425, ""name"": ""teenage love""}]",,India,Tamil,http://www.imdb.com/title/tt3566698/?ref_=fn_tt_tt_1,,Brahmanandam,Vaalu,Hansika Motwani,T.R. Silambarasan,Vijay Chandar,வாலு,Comedy|Romance,11,0,0,1,6.0,4,8,2015,1,2,1,1
